0.41	0.00	0.00
0.41	0.00	0.00
0.41	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.42	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.43	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.44	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.45	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.46	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.47	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.48	0.00	0.00
0.49	0.00	0.00
0.49	0.00	0.00
0.49	0.00	0.00
0.50	0.00	0.00
0.50	0.00	0.00
0.50	0.00	0.00
0.51	0.00	0.00
0.51	0.00	0.00
0.51	0.00	0.00
0.52	0.00	0.00
0.52	0.00	0.00
0.52	0.00	0.00
0.53	0.00	0.00
0.53	0.00	0.00
0.53	0.00	0.00
0.54	0.00	0.00
0.54	1.79	0.00
0.54	1.75	0.00
0.55	1.75	0.00
0.55	1.72	0.00
0.55	1.72	0.00
0.55	1.72	0.00
0.56	1.69	0.00
0.56	1.69	0.00
0.56	1.69	0.00
0.57	1.67	0.00
0.57	1.67	0.00
0.57	1.64	0.00
0.58	1.64	0.00
0.58	1.64	0.00
0.58	1.64	0.00
0.59	1.64	0.00
0.59	1.64	0.00
0.59	1.64	0.00
0.59	3.28	0.00
0.60	3.28	0.00
0.60	3.28	0.00
0.60	3.28	0.00
0.61	3.28	0.00
0.61	3.28	0.00
0.61	3.28	0.00
0.61	3.28	0.00
0.62	3.28	0.00
0.62	3.28	0.00
0.62	3.28	0.00
0.63	3.28	0.00
0.63	3.28	0.00
0.63	3.28	0.00
0.63	3.28	0.00
0.64	3.28	0.00
0.64	3.28	0.00
0.64	3.28	0.00
0.65	3.28	0.00
0.65	3.28	0.00
0.65	3.28	0.00
0.66	4.92	0.00
0.66	4.92	0.00
0.66	4.92	0.00
0.67	6.56	0.00
0.67	6.56	0.00
0.67	6.56	0.00
0.68	6.56	0.00
0.68	6.56	0.00
0.69	6.35	0.00
0.70	6.35	0.00
0.70	7.94	0.00
0.71	7.94	0.00
0.71	7.94	0.00
0.71	7.94	0.00
0.71	7.58	0.00
0.72	7.58	0.00
0.72	7.46	0.00
0.73	8.96	0.00
0.73	8.96	0.00
0.74	8.96	0.00
0.74	8.96	0.00
0.74	8.70	0.00
0.75	8.70	0.00
0.75	8.70	0.00
0.75	8.57	0.00
0.76	8.57	0.00
0.76	8.57	0.00
0.76	8.45	0.00
0.76	8.45	0.00
0.77	8.45	0.00
0.77	8.22	0.00
0.77	8.22	0.00
0.78	8.22	0.00
0.78	8.00	0.00
0.78	8.00	0.00
0.78	8.00	0.00
0.79	7.79	0.00
0.79	7.79	0.00
0.79	7.79	0.00
0.79	7.59	0.00
0.80	7.59	0.00
0.80	7.59	0.00
0.80	7.41	0.00
0.81	7.41	0.00
0.81	7.41	0.00
0.81	7.41	0.00
0.82	7.32	0.00
0.82	7.32	0.00
0.82	7.32	0.00
0.83	7.23	0.00
0.83	7.23	0.00
0.83	7.23	0.00
0.84	7.14	0.00
0.84	7.14	0.00
0.84	7.14	0.00
0.85	7.06	0.00
0.85	7.06	0.00
0.85	7.06	0.00
0.86	6.98	0.00
0.86	6.98	0.00
0.86	6.98	0.00
0.87	6.90	0.00
0.87	6.90	0.00
0.87	6.90	0.00
0.87	6.82	0.00
0.88	6.82	0.00
0.88	6.82	0.00
0.88	6.74	0.00
0.89	6.74	0.00
0.89	6.74	0.00
0.89	6.67	0.00
0.89	6.67	0.00
0.90	6.67	0.00
0.90	6.59	0.00
0.90	6.59	0.00
0.90	6.59	0.00
0.91	6.45	0.00
0.91	6.45	0.00
0.91	6.45	0.00
0.92	6.38	0.00
0.92	6.38	0.00
0.92	6.38	0.00
0.93	6.32	0.96
0.93	6.32	0.96
0.93	6.32	0.95
0.94	6.25	0.95
0.94	6.25	0.94
0.94	6.25	0.94
0.95	6.19	0.94
0.95	6.19	0.93
0.95	6.19	0.93
0.95	6.12	0.93
0.96	6.12	0.93
0.96	6.12	0.93
0.96	6.06	0.93
0.97	6.06	0.92
0.97	6.06	0.92
0.97	6.00	0.91
0.98	6.00	0.91
0.98	6.00	0.91
0.98	5.94	0.90
0.99	5.94	0.90
0.99	5.94	0.90
0.99	5.88	0.89
1.00	5.88	0.88
1.00	5.88	0.88
1.00	5.83	0.88
1.01	5.83	0.88
1.01	5.83	0.88
1.01	5.71	1.75
1.01	5.71	1.74
1.02	5.71	1.74
1.02	5.66	1.74
1.02	5.66	1.72
1.02	5.66	1.72
1.03	5.61	1.72
1.03	5.61	1.71
1.03	5.61	1.71
1.03	5.56	1.71
1.04	5.56	1.69
1.04	5.56	1.69
1.04	5.56	1.69
1.05	5.50	1.68
1.05	5.50	1.67
1.05	5.50	1.67
1.06	5.45	1.65
1.06	5.45	1.65
1.06	5.45	1.65
1.07	5.41	1.64
1.07	5.41	1.64
1.07	5.41	1.64
1.08	5.36	1.63
1.08	5.36	1.63
1.08	5.36	1.63
1.09	5.31	2.42
1.09	5.31	2.42
1.09	5.31	2.42
1.10	5.26	2.40
1.10	5.26	2.40
1.10	5.26	2.40
1.11	5.22	2.38
1.11	5.22	2.38
1.11	5.22	2.36
1.11	5.17	2.36
1.12	5.17	2.34
1.12	5.17	2.34
1.12	5.13	2.34
1.13	5.13	2.33
1.13	5.13	2.33
1.13	5.04	2.31
1.13	5.04	2.31
1.14	5.04	2.31
1.14	5.00	2.29
1.14	5.00	2.29
1.15	5.00	2.29
1.15	4.96	2.27
1.15	4.96	2.27
1.15	4.96	2.27
1.16	4.92	2.26
1.16	4.92	2.26
1.16	4.92	2.26
1.17	4.88	2.99
1.17	4.88	2.99
1.17	4.88	2.96
1.18	4.84	2.96
1.18	4.84	2.94
1.18	4.84	2.94
1.19	4.80	2.94
1.19	4.80	2.92
1.19	4.80	2.92
1.19	4.76	2.92
1.20	4.76	2.90
1.20	4.76	2.90
1.20	4.72	2.90
1.21	4.72	2.88
1.21	4.72	2.88
1.21	4.69	2.86
1.22	4.69	2.86
1.22	4.69	2.86
1.22	4.65	2.84
1.23	4.65	2.84
1.23	4.65	2.82
1.23	4.62	2.82
1.24	5.38	2.80
1.24	5.38	2.80
1.24	5.34	2.80
1.25	5.34	2.78
1.25	5.34	2.78
1.25	5.30	3.47
1.25	5.30	3.45
1.26	5.30	3.45
1.26	5.26	3.45
1.26	5.26	3.42
1.27	5.26	3.42
1.27	5.22	3.42
1.27	5.22	3.40
1.27	5.22	3.40
1.27	5.22	3.40
1.28	5.22	3.38
1.28	5.22	3.38
1.28	5.22	3.38
1.29	5.22	3.36
1.29	5.22	3.33
1.29	5.22	3.33
1.30	5.22	3.31
1.30	5.22	3.31
1.30	5.22	3.31
1.31	5.22	3.29
1.31	5.22	3.29
1.31	5.22	3.29
1.32	5.22	3.27
1.32	5.22	3.27
1.32	5.22	3.27
1.33	5.22	3.90
1.33	5.22	3.90
1.33	5.22	3.90
1.34	5.22	3.87
1.34	5.22	3.87
1.34	5.22	3.87
1.35	5.22	3.85
1.35	5.22	3.85
1.35	5.22	3.82
1.35	5.22	3.82
1.36	5.22	3.80
1.36	5.22	3.80
1.36	5.22	3.80
1.37	5.97	3.77
1.37	5.97	3.77
1.37	5.97	3.75
1.38	5.97	3.75
1.38	5.88	3.73
1.39	5.88	3.70
1.40	6.62	3.70
1.40	6.62	3.68
1.40	6.62	3.66
1.41	6.62	3.66
1.41	6.52	4.27
1.42	6.52	4.24
1.42	6.43	4.24
1.43	6.43	4.22
1.43	6.43	4.22
1.43	6.43	4.19
1.43	6.43	4.19
1.44	6.43	4.19
1.44	6.34	4.17
1.44	6.34	4.17
1.44	6.34	4.14
1.45	6.25	4.12
1.45	6.25	4.12
1.45	6.25	4.12
1.46	6.21	4.09
1.46	6.21	4.09
1.46	6.21	4.09
1.47	6.16	4.07
1.47	6.16	4.07
1.47	6.16	4.07
1.48	6.12	4.05
1.48	6.12	4.05
1.48	6.12	4.05
1.49	6.08	4.60
1.49	6.08	4.60
1.49	6.08	4.60
1.50	6.04	4.57
1.50	6.04	4.57
1.50	6.04	4.55
1.51	6.00	4.55
1.51	6.00	4.52
1.51	6.00	4.52
1.51	5.92	4.52
1.52	5.92	4.49
1.52	5.92	4.49
1.52	5.88	4.49
1.53	5.88	4.47
1.53	5.88	4.47
1.53	5.84	4.44
1.54	5.84	4.44
1.54	5.84	4.44
1.54	5.81	4.42
1.55	5.81	4.42
1.55	5.81	4.42
1.55	5.77	4.40
1.55	5.77	4.40
1.56	5.77	4.40
1.56	5.73	4.37
1.56	5.73	4.37
1.56	5.73	4.35
1.57	5.70	4.89
1.57	5.70	4.86
1.57	5.70	4.86
1.58	5.62	4.86
1.58	5.62	4.84
1.58	5.62	4.84
1.59	5.59	4.84
1.59	5.59	4.81
1.59	5.59	4.81
1.59	5.56	4.81
1.60	5.56	4.79
1.60	5.56	4.79
1.60	5.52	4.79
1.61	5.52	4.76
1.61	5.52	4.76
1.61	5.49	4.74
1.62	5.49	4.74
1.62	5.49	4.71
1.62	5.45	4.71
1.63	5.45	4.69
1.63	5.45	4.69
1.63	5.42	4.69
1.64	5.42	4.66
1.64	5.42	4.66
1.64	5.39	4.66
1.65	5.39	4.64
1.65	5.39	5.15
1.65	5.39	5.15
1.66	5.36	5.13
1.66	5.36	5.13
1.66	5.36	5.13
1.67	5.29	5.10
1.67	5.29	5.10
1.67	5.29	5.10
1.67	5.26	5.08
1.67	5.26	5.08
1.68	5.26	5.08
1.68	5.23	5.05
1.68	5.23	5.05
1.68	5.23	5.03
1.69	5.20	5.00
1.69	5.20	5.00
1.69	5.20	5.00
1.70	5.17	4.98
1.70	5.17	4.98
1.70	5.17	4.98
1.71	5.14	4.95
1.71	5.14	4.95
1.71	5.14	4.95
1.72	5.11	4.93
1.72	5.11	4.93
1.72	5.11	4.93
1.73	5.08	5.39
1.73	5.08	5.39
1.73	5.08	5.39
1.74	5.06	5.37
1.74	5.06	5.37
1.74	5.06	5.34
1.75	5.00	5.34
1.75	5.00	5.31
1.75	5.00	5.31
1.75	4.97	5.31
1.76	4.97	5.29
1.76	4.97	5.29
1.76	4.95	5.29
1.77	4.95	5.26
1.77	4.95	5.26
1.77	4.92	5.24
1.78	4.92	5.24
1.78	4.92	5.24
1.78	4.89	5.21
1.79	4.89	5.21
1.79	4.89	5.21
1.79	4.86	5.19
1.79	4.86	5.19
1.80	4.86	5.19
1.80	4.84	5.63
1.80	4.84	5.61
1.81	4.84	5.61
1.81	4.81	5.61
1.81	4.81	5.58
1.81	4.81	5.58
1.82	4.79	5.58
1.82	4.79	5.56
1.82	4.79	5.56
1.83	4.76	5.56
1.83	4.76	5.53
1.83	4.76	5.53
1.83	4.74	5.53
1.84	4.74	5.50
1.84	4.74	5.50
1.84	4.69	5.50
1.85	4.69	5.48
1.85	4.69	5.48
1.85	4.66	5.45
1.86	4.66	5.45
1.86	4.66	5.43
1.86	4.64	5.43
1.87	4.64	5.41
1.87	4.64	5.41
1.87	4.62	5.41
1.88	4.62	5.38
1.88	4.62	5.83
1.88	4.62	5.83
1.89	4.59	5.80
1.89	4.59	5.80
1.89	4.59	5.80
1.90	4.57	5.78
1.90	4.57	5.78
1.90	4.57	5.78
1.91	4.55	5.75
1.91	4.55	5.75
1.91	4.55	5.75
1.91	4.52	5.73
1.91	4.52	5.73
1.92	4.52	5.70
1.92	4.50	5.70
1.92	4.50	5.68
1.93	4.50	5.68
1.93	4.48	5.65
1.93	4.48	5.65
1.93	4.48	5.65
1.94	4.46	5.63
1.94	4.46	5.63
1.94	4.46	5.63
1.95	4.41	5.60
1.95	4.41	5.60
1.95	4.41	5.60
1.96	4.39	6.01
1.96	4.39	6.01
1.96	4.39	6.01
1.97	4.37	5.98
1.97	4.37	5.98
1.97	4.37	5.98
1.98	4.35	5.96
1.98	4.35	5.96
1.98	4.35	5.93
1.99	4.33	5.93
1.99	4.33	5.91
1.99	4.33	5.91
1.99	4.31	5.91
2.00	4.31	5.88
2.00	4.31	5.88
2.00	4.29	5.88
2.01	4.29	5.86
2.01	4.29	5.86
2.01	4.27	5.83
2.02	4.27	5.83
2.02	4.27	5.83
2.02	4.25	5.81
2.03	4.25	5.81
2.03	4.25	5.81
2.03	4.23	5.79
2.04	4.23	5.79
2.04	4.23	5.76
2.04	4.21	6.17
2.04	4.21	6.15
2.05	4.21	6.15
2.05	4.19	6.15
2.05	4.19	6.12
2.05	4.19	6.12
2.06	4.17	6.12
2.06	4.17	6.10
2.06	4.17	6.10
2.07	4.13	6.10
2.07	4.13	6.07
2.07	4.13	6.07
2.07	4.11	6.07
2.08	4.11	6.05
2.08	4.11	6.05
2.08	4.09	6.05
2.09	4.09	6.02
2.09	4.09	6.02
2.09	4.07	6.00
2.10	4.07	6.00
2.10	4.07	5.98
2.10	4.05	5.98
2.11	4.05	5.95
2.11	4.05	5.95
2.11	4.05	5.95
2.12	4.04	5.93
2.12	4.04	6.32
2.12	4.04	6.32
2.13	4.02	6.30
2.13	4.02	6.30
2.13	4.02	6.30
2.14	4.00	6.27
2.14	4.00	6.27
2.14	4.00	6.27
2.15	3.98	6.25
2.15	3.98	6.25
2.15	3.98	6.25
2.15	3.96	6.23
2.16	3.96	6.23
2.16	3.96	6.20
2.16	3.95	6.20
2.16	3.95	6.18
2.17	3.95	6.18
2.17	3.93	6.15
2.17	4.37	6.15
2.17	4.37	6.15
2.18	4.35	6.13
2.18	4.35	6.13
2.18	4.35	6.13
2.19	4.33	6.11
2.19	4.33	6.11
2.19	4.33	6.11
2.20	4.31	6.46
2.20	4.31	6.46
2.20	4.31	6.46
2.21	4.29	6.44
2.21	4.29	6.44
2.21	4.29	6.44
2.22	4.29	6.42
2.22	4.29	6.39
2.22	4.29	6.39
2.23	4.29	6.39
2.23	4.29	6.37
2.23	4.29	6.37
2.23	4.29	6.37
2.24	4.29	6.34
2.24	4.29	6.34
2.24	4.29	6.34
2.25	4.29	6.32
2.25	4.29	6.32
2.25	4.29	6.30
2.26	4.29	6.30
2.26	4.29	6.30
2.26	4.29	6.27
2.27	4.29	6.27
2.27	4.29	6.27
2.27	4.29	6.25
2.28	4.29	6.25
2.28	4.29	6.23
2.28	4.29	6.59
2.28	4.29	6.57
2.29	4.29	6.57
2.29	4.29	6.57
2.29	4.29	6.55
2.30	4.29	6.55
2.30	4.29	6.55
2.30	4.72	6.52
2.30	4.72	6.52
2.31	4.72	6.52
2.31	4.72	6.50
2.31	4.68	6.50
2.32	4.68	6.47
2.33	4.68	6.43
2.33	5.11	6.43
2.34	5.11	6.41
2.34	5.11	6.41
2.34	5.11	6.41
2.35	5.06	6.38
2.35	5.06	6.38
2.36	5.02	6.71
2.36	5.02	6.71
2.37	5.02	6.69
2.37	5.02	6.69
2.37	5.02	6.67
2.38	4.98	6.67
2.38	4.98	6.64
2.38	4.98	6.64
2.39	4.94	6.64
2.39	4.94	6.62
2.39	4.94	6.62
2.39	4.92	6.62
2.40	4.92	6.60
2.40	4.92	6.60
2.40	4.90	6.60
2.41	4.90	6.57
2.41	4.90	6.57
2.41	4.88	6.55
2.42	4.88	6.55
2.42	4.88	6.55
2.42	4.86	6.53
2.43	4.86	6.53
2.43	4.86	6.51
2.43	4.84	6.51
2.44	4.84	6.48
2.44	4.84	6.48
2.44	4.82	6.83
2.45	4.82	6.80
2.45	4.82	6.80
2.45	4.78	6.80
2.45	4.78	6.78
2.46	4.78	6.78
2.46	4.76	6.78
2.46	4.76	6.76
2.47	4.76	6.76
2.47	4.74	6.76
2.47	4.74	6.73
2.47	4.74	6.73
2.47	4.74	6.73
2.48	4.72	6.71
2.48	4.72	6.71
2.48	4.72	6.71
2.49	4.71	6.69
2.49	4.71	6.67
2.49	4.71	6.67
2.50	4.69	6.64
2.50	4.69	6.64
2.50	4.69	6.64
2.51	4.67	6.62
2.51	4.67	6.62
2.51	4.67	6.62
2.52	4.63	6.93
2.52	4.63	6.93
2.52	4.63	6.93
2.53	4.62	6.91
2.53	4.62	6.91
2.53	4.62	6.91
2.54	4.60	6.89
2.54	4.60	6.89
2.54	4.60	6.89
2.55	4.58	6.86
2.55	4.58	6.86
2.55	4.58	6.84
2.55	4.56	6.84
2.56	4.56	6.82
2.56	4.56	6.82
2.56	4.55	6.82
2.57	4.55	6.80
2.57	4.55	6.80
2.57	4.53	6.77
2.58	4.53	6.77
2.58	4.53	6.77
2.58	4.51	6.75
2.58	4.51	6.75
2.59	4.51	6.75
2.59	4.49	6.73
2.59	4.49	6.73
2.59	4.49	6.73
2.60	4.46	7.03
2.60	4.46	7.03
2.60	4.46	7.03
2.61	4.44	7.01
2.61	4.44	6.98
2.61	4.44	6.98
2.62	4.43	6.98
2.62	4.43	6.96
2.62	4.43	6.96
2.63	4.41	6.96
2.63	4.41	6.94
2.63	4.41	6.94
2.63	4.40	6.94
2.64	4.40	6.92
2.64	4.40	6.92
2.64	4.38	6.92
2.65	4.38	6.90
2.65	4.38	6.90
2.65	4.36	6.88
2.66	4.36	6.88
2.66	4.36	6.88
2.66	4.35	6.85
2.67	4.35	6.85
2.67	4.35	6.83
2.67	4.33	6.83
2.68	4.33	6.81
2.68	4.33	6.81
2.68	4.30	7.12
2.69	4.30	7.10
2.69	4.30	7.10
2.69	4.29	7.10
2.70	4.29	7.08
2.70	4.29	7.08
2.70	4.27	7.08
2.70	4.27	7.06
2.71	4.27	7.06
2.71	4.27	7.06
2.71	4.26	7.03
2.71	4.26	7.03
2.71	4.26	7.03
2.72	4.24	7.01
2.72	4.24	7.01
2.72	4.24	6.99
2.73	4.23	6.97
2.73	4.23	6.97
2.73	4.23	6.97
2.74	4.21	6.95
2.74	4.21	6.95
2.74	4.21	6.95
2.75	4.20	6.93
2.75	4.20	6.93
2.75	4.20	6.93
2.76	4.18	7.21
2.76	4.18	7.21
2.76	4.18	7.21
2.77	4.17	7.19
2.77	4.17	7.19
2.77	4.17	7.19
2.78	4.15	7.16
2.78	4.15	7.16
2.78	4.15	7.16
2.79	4.12	7.14
2.79	4.12	7.14
2.79	4.12	7.12
2.79	4.11	7.12
2.80	4.11	7.10
2.80	4.11	7.10
2.80	4.10	7.10
2.81	4.10	7.08
2.81	4.10	7.08
2.81	4.08	7.06
2.82	4.08	7.06
2.82	4.08	7.06
2.82	4.07	7.04
2.82	4.07	7.04
2.83	4.07	7.04
2.83	4.05	7.02
2.83	4.05	7.02
2.84	4.05	7.02
2.84	4.04	7.29
2.84	4.04	7.29
2.84	4.04	7.27
2.85	4.03	7.27
2.85	4.03	7.25
2.85	4.03	7.25
2.86	4.01	7.25
2.86	4.01	7.23
2.86	4.01	7.23
2.87	4.00	7.23
2.87	4.00	7.20
2.87	4.00	7.20
2.87	3.99	7.20
2.88	3.99	7.18
2.88	3.99	7.18
2.88	3.96	7.18
2.89	3.96	7.16
2.89	3.96	7.16
2.89	3.95	7.14
2.90	3.95	7.14
2.90	3.95	7.14
2.90	3.93	7.12
2.91	3.93	7.12
2.91	3.93	7.10
2.91	3.92	7.10
2.92	3.92	7.08
2.92	3.92	7.08
2.92	3.91	7.37
2.93	3.91	7.34
2.93	3.91	7.34
2.93	3.90	7.34
2.94	3.90	7.32
2.94	3.90	7.32
2.94	3.90	7.32
2.94	3.88	7.30
2.95	3.88	7.30
2.95	3.88	7.30
2.95	3.87	7.28
2.95	3.87	7.28
2.96	3.87	7.28
2.96	3.86	7.26
2.96	3.86	7.26
2.96	3.86	7.24
2.97	3.85	7.22
2.97	3.85	7.22
2.97	3.85	7.22
2.98	3.83	7.20
2.98	3.83	7.20
2.98	3.83	7.20
2.99	3.82	7.18
2.99	3.82	7.18
2.99	3.82	7.18
3.00	3.81	7.44
3.00	3.81	7.44
3.00	3.81	7.44
3.01	3.79	7.42
3.01	3.79	7.42
3.01	3.79	7.42
3.02	3.77	7.40
3.02	3.77	7.40
3.02	3.77	7.40
3.03	3.76	7.38
3.03	3.76	7.36
3.03	3.76	7.36
3.03	3.75	7.36
3.04	3.75	7.34
3.04	3.75	7.34
3.04	3.74	7.34
3.05	3.74	7.32
3.05	3.74	7.32
3.05	3.73	7.30
3.06	3.73	7.30
3.06	3.73	7.30
3.06	3.72	7.28
3.07	3.72	7.28
3.07	3.72	7.28
3.07	3.70	7.26
3.07	3.70	7.26
3.08	3.70	7.26
3.08	3.69	7.51
3.08	3.69	7.51
3.08	3.69	7.49
3.09	3.68	7.49
3.09	3.68	7.47
3.09	3.68	7.47
3.10	3.67	7.47
3.10	3.67	7.45
3.10	3.67	7.45
3.11	3.66	7.45
3.11	3.96	7.43
3.11	3.96	7.43
3.11	3.95	7.43
3.12	3.95	7.41
3.12	3.95	7.41
3.12	3.94	7.41
3.13	3.94	7.39
3.13	3.94	7.39
3.13	3.93	7.37
3.14	3.93	7.37
3.14	3.93	7.35
3.14	3.92	7.35
3.15	3.92	7.33
3.15	3.92	7.33
3.15	3.92	7.33
3.16	3.92	7.31
3.16	3.92	7.31
3.16	3.92	7.57
3.17	3.92	7.55
3.17	3.92	7.55
3.17	3.92	7.55
3.18	3.92	7.53
3.18	3.92	7.53
3.18	3.92	7.53
3.19	3.92	7.51
3.19	3.92	7.51
3.19	3.92	7.51
3.19	3.92	7.49
3.19	3.92	7.49
3.20	3.92	7.49
3.20	3.92	7.47
3.20	3.92	7.47
3.20	3.92	7.46
3.21	3.92	7.44
3.21	3.92	7.44
3.21	3.92	7.44
3.22	3.92	7.42
3.22	3.92	7.42
3.22	3.92	7.42
3.23	3.92	7.40
3.23	3.92	7.40
3.23	3.92	7.40
3.24	3.92	7.63
3.24	4.22	7.63
3.24	4.22	7.63
3.25	4.22	7.61
3.25	4.22	7.61
3.26	4.19	7.59
3.27	4.19	7.58
3.27	4.49	7.56
3.27	4.49	7.56
3.28	4.49	7.54
3.28	4.49	7.54
3.28	4.46	7.54
3.29	4.46	7.52
3.29	4.44	7.50
3.30	4.44	7.50
3.30	4.44	7.48
3.31	4.44	7.46
3.31	4.44	7.46
3.31	4.44	7.46
3.32	4.41	7.44
3.32	4.41	7.69
3.32	4.41	7.69
3.33	4.39	7.67
3.33	4.39	7.67
3.33	4.39	7.67
3.34	4.37	7.65
3.34	4.37	7.65
3.34	4.37	7.65
3.35	4.36	7.64
3.35	4.36	7.64
3.35	4.36	7.64
3.35	4.35	7.62
3.36	4.35	7.62
3.36	4.35	7.60
3.36	4.34	7.60
3.36	4.34	7.58
3.37	4.34	7.58
3.37	4.32	7.56
3.37	4.32	7.56
3.37	4.32	7.56
3.38	4.31	7.54
3.38	4.31	7.54
3.38	4.31	7.54
3.39	4.29	7.52
3.39	4.29	7.52
3.39	4.29	7.52
3.40	4.27	7.75
3.40	4.27	7.75
3.40	4.27	7.75
3.41	4.26	7.73
3.41	4.26	7.73
3.41	4.26	7.73
3.42	4.25	7.71
3.42	4.25	7.69
3.42	4.25	7.69
3.43	4.24	7.69
3.43	4.24	7.67
3.43	4.24	7.67
3.43	4.23	7.67
3.44	4.23	7.66
3.44	4.23	7.66
3.44	4.21	7.66
3.45	4.21	7.64
3.45	4.21	7.64
3.45	4.19	7.62
3.46	4.19	7.62
3.46	4.19	7.62
3.46	4.18	7.60
3.47	4.18	7.60
3.47	4.18	7.60
3.47	4.17	7.58
3.48	4.17	7.58
3.48	4.17	7.57
3.48	4.16	7.80
3.48	4.16	7.78
3.49	4.16	7.78
3.49	4.14	7.78
3.49	4.14	7.76
3.50	4.14	7.76
3.50	4.13	7.76
3.50	4.13	7.75
3.50	4.13	7.75
3.51	4.12	7.75
3.51	4.12	7.73
3.51	4.12	7.73
3.51	4.11	7.73
3.52	4.11	7.71
3.52	4.11	7.71
3.52	4.10	7.71
3.53	4.10	7.69
3.53	4.10	7.67
3.53	4.08	7.67
3.54	4.08	7.66
3.54	4.08	7.66
3.54	4.08	7.66
3.55	4.07	7.64
3.55	4.07	7.64
3.55	4.07	7.64
3.56	4.05	7.62
3.56	4.05	7.85
3.56	4.05	7.85
3.57	4.04	7.83
3.57	4.04	7.83
3.57	4.04	7.83
3.58	4.03	7.82
3.58	4.03	7.82
3.58	4.03	7.82
3.59	4.02	7.80
3.59	4.02	7.80
3.59	4.02	7.80
3.59	4.01	7.78
3.60	4.01	7.78
3.60	4.01	7.76
3.60	4.00	7.76
3.60	4.00	7.74
3.61	4.00	7.74
3.61	3.99	7.73
3.61	3.99	7.73
3.62	3.99	7.73
3.62	3.97	7.71
3.62	3.97	7.71
3.62	3.97	7.71
3.63	3.96	7.69
3.63	3.96	7.69
3.63	3.96	7.69
3.64	3.95	7.90
3.64	3.95	7.90
3.64	3.95	7.90
3.65	3.94	7.88
3.65	3.94	7.88
3.65	3.94	7.87
3.66	3.93	7.87
3.66	3.93	7.85
3.66	3.93	7.85
3.67	3.92	7.85
3.67	3.92	7.83
3.67	3.92	7.83
3.67	3.91	7.83
3.68	3.91	7.81
3.68	3.91	7.81
3.68	3.90	7.81
3.69	3.90	7.80
3.69	3.90	7.80
3.69	3.89	7.78
3.70	3.89	7.78
3.70	3.89	7.78
3.70	3.88	7.76
3.71	3.88	7.76
3.71	3.88	7.76
3.71	3.87	7.74
3.72	3.87	7.74
3.72	3.87	7.73
3.72	3.85	7.95
3.73	3.85	7.93
3.73	3.85	7.93
3.73	3.84	7.93
3.73	3.84	7.91
3.74	3.84	7.91
3.74	3.83	7.91
3.74	3.83	7.89
3.74	3.83	7.89
3.75	3.82	7.89
3.75	3.82	7.88
3.75	3.82	7.88
3.75	3.81	7.88
